-0.023839053,-1.3038516e-08
0.017206382,-0.007222156
0.0015884293,0.039675027
-0.017956438,-0.06416522
0.019155756,0.048418254
-0.014123733,-0.01928667
0.011133941,0.0046636257
-0.0032556867,0.002853633
-0.011314742,-0.0150816515
0.013375562,0.025391957
-0.00020124763,-0.021965561
-0.006810737,0.013474537
0.00822044,-0.007173125
-0.023484599,-0.009594595
0.053748623,0.037321784
-0.06808388,-0.050229147
0.047483563,0.038711183
-0.022518955,-0.024503704
0.017692067,0.016595447
-0.015295744,-0.008090764
0.0013528764,0.0016880743
0.0063515455,-0.0004918277
0.0036763232,0.00016160123
-0.014198264,0.000806625
0.017052753,-0.0021686703
-0.030434638,-0.00074173324
0.061194334,0.017116494
-0.074834265,-0.032949567
0.04922448,0.024758726
-0.014274859,-0.0030069966
-0.0050514434,-0.0073599257
0.010081332,0.0041141147
-0.0076351613,-0.0010945573
0.004282836,0.0037360638
-0.0020637177,-0.0043209083
0.0022511692,-0.00073494297
-0.002338251,0.0077883992
-0.0067114346,-0.023302943
0.022460666,0.047565054
-0.025734536,-0.050804086
0.016157048,0.026187679
-0.01156736,-0.0068157483
0.011364521,0.0042462377
-0.012174067,-0.006759567
0.022260997,0.0047701225
-0.032335527,0.0034954846
0.027399871,-0.010565359
-0.018227547,0.012902961
0.01233535,-0.009305086
-0.014573893,-0.011691669
0.035371576,0.045754347
-0.04661578,-0.053786393
0.0313622,0.026872557
-0.023221206,-0.0034698944
0.030220963,-0.005841352
-0.034776554,0.011434764
0.036673717,-0.008226246
-0.036400996,-0.002212651
0.028880972,0.007802941
-0.019156773,-0.0044097155
0.011193724,-0.0013974234
0.00036812993,-0.0015128702
-0.0069467537,0.018050317
-0.0012419187,-0.03093037
0.00937233,0.025106039
-0.0048530484,-0.014391029
-0.007504267,0.0108754225
0.021057284,-0.0048148995
-0.029692277,-0.010607102
0.026068963,0.019093065
-0.010311931,-0.011376264
-0.0044981027,7.248856e-05
0.01000893,0.007333869
-0.008075758,-0.022567276
-0.0039612725,0.05989848
0.019022333,-0.083511814
-0.02112155,0.05972386
0.0146398125,-0.02473243
-0.012373257,0.008448919
0.017913498,-0.0002422668
-0.025464647,-0.013906672
0.018497743,0.019549225
0.0034717172,-0.004188909
-0.020182626,-0.0049889656
0.021279778,-0.0030367253
-0.009771076,-0.0027782507
-0.0076832697,0.038750615
0.017328516,-0.06363028
-0.013491087,0.04659722
0.007853631,-0.015979443
-0.004483072,-0.002379668
-0.00024321675,0.0058645788
0.0060261665,-0.0005823262
-0.013104097,-0.0017944612
0.017243495,-0.0040955525
-0.013761835,0.016808236
0.010661524,-0.026067272
-0.006955195,0.009153772
-0.012961712,0.03529431
0.032295547,-0.058506288
-0.022399953,0.032167017
-0.0022064168,0.0021673664
0.015053179,-0.009510754
-0.016554493,-0.0029294007
0.020679835,0.017564518
-0.026855245,-0.02239253
0.025856297,0.019854756
-0.022651348,-0.018394396
0.019367717,0.018115312
-0.0034894757,-0.026946336
-0.02233713,0.04859451
0.029471945,-0.04650926
-0.009819061,0.0071512405
-0.0058648027,0.022997163
0.004273789,-0.023326162
-0.0018455144,0.014567135
0.0017880201,-0.006431518
0.0038413089,-0.0007527657
-0.012115258,0.0015607197
0.013526791,0.0022131028
-0.009416617,0.0005288068
0.019576635,-0.015588773
-0.048580594,0.03167543
0.0568149,-0.02773285
-0.022474572,0.008433944
-0.016743453,0.0022231154
0.027323075,-0.004122827
-0.014852382,-4.2282045e-06
0.0019613393,0.013897184
0.0033971854,-0.019962868
-0.0068785306,0.010958151
0.007238826,-0.005097902
-0.0075861476,0.010714084
0.020567182,-0.020021979
-0.044494063,0.022471204
0.049237855,-0.012951851
-0.030905839,-0.00066714734
0.020759653,0.006992746
-0.018560588,-0.009341559
0.0062333047,0.0121373115
0.015018998,-0.0065298006
-0.023277605,-0.004852552
0.006055915,0.0063210754
0.013335585,0.002413197
-0.014871744,-0.010697495
0.014251301,0.020091416
-0.032201305,-0.03524737
0.043014165,0.040452212
-0.019506406,-0.02824558
-0.0076918104,0.017828956
0.009755328,-0.015519598
-0.0013615382,0.012678248
0.0021333122,-0.009701602
-0.0063664233,0.010726236
0.005397099,-0.009880707
-0.0011483375,0.0010875054
-0.011085149,0.0057860278
0.038095977,-0.00012730807
-0.068766415,-0.014953947
0.06718516,0.024797553
-0.026152834,-0.023138393
-0.010181159,0.021792606
0.018316664,-0.025774088
-0.0054630805,0.025710994
-0.020847475,-0.016988307
0.041117314,0.011712365
-0.03954848,-0.017336126
0.025577378,0.021563644
-0.014399004,-0.014318376
0.015876835,0.011065566
-0.028854365,-0.026083179
0.031031493,0.027475804
-0.01712966,-0.0010179877
0.0060115308,-0.016731761
0.0031791627,0.014654128
-0.010575477,-0.009246327
0.0025297254,0.0071819983
0.014430806,-0.004730072
-0.026722848,0.002412809
0.033688027,-0.00767643
-0.033916872,0.019223072
0.026936928,-0.0059317723
-0.020091746,-0.046897687
0.01312948,0.07246596
-0.0039618015,-0.033255547
-0.00037176162,-0.007532716
-0.0009719692,0.011413155
0.01230315,0.0007411521
-0.030445538,-0.007413782
0.029506266,0.0021065958
-0.009821188,0.0013652574
-0.004363535,0.0060038026
0.007885298,-0.012298331
-0.0055487417,0.026868407
0.0075697917,-0.06380811
-0.01758159,0.0774162
0.016800169,-0.03682501
-0.0004868107,-0.009099569
-0.01406095,0.017842762
0.028413799,0.01044552
-0.04583241,-0.03784864
0.04049532,0.026072029
-0.013583034,-0.003339258
-0.0031651556,0.0015932061
0.0078793485,-0.009033512
-0.017753333,0.022780158
0.038797215,-0.049026117
-0.04793375,0.058863245
0.026957447,-0.028755825
-0.002107231,-0.009454435
-0.007264847,0.03621913
0.019706603,-0.07412001
-0.042560376,0.114035934
0.044997618,-0.102360085
-0.01993734,0.042336285
0.0030404702,0.0046764445
-0.0037593544,-0.0177105
-0.0030283034,0.022817466
0.024363246,-0.04104092
-0.030440357,0.048055254
0.011487868,-0.02290532
0.0023399545,-0.0049878173
-0.0029235743,0.011098354
0.0120634325,0.006153345
-0.026488662,-0.031153917
0.016424842,0.032185405
0.01167749,-0.015469581
-0.023017459,0.010337666
0.013607755,-0.013422869
-0.017568544,0.018785425
0.05143702,-0.027950913
-0.066574745,0.022934102
0.03583747,-0.0009391457
-0.007959269,-0.010194682
0.005351547,0.0018251315
-0.006342003,0.01092574
0.011282742,-0.015664935
-0.024891283,0.0072109737
0.033103827,0.0050775744
-0.029363796,-0.007586628
0.02199635,0.0025557578
-0.02838406,-0.00089550763
0.05830726,0.008292362
-0.0735971,-0.012072012
0.044262204,-0.0021706205
-0.010502828,0.021579348
-0.00058240816,-0.027045753
0.003230285,0.010229301
-0.0041873083,0.0224569
0.006307006,-0.039380588
-0.010732213,0.022771988
0.009179071,-0.00047484785
0.0016881917,0.00039105117
-0.023655836,-0.02246727
0.054546908,0.052092247
-0.059580557,-0.05772151
0.026537772,0.029971357
0.004394726,-0.00023868307
-0.017550189,-0.01216846
0.021775775,0.008365427
-0.01927815,0.00020829588
0.01267653,-0.0061941296
-0.0037084408,0.014581725
-0.0065906197,-0.019706361
0.021207511,0.016321823
-0.041530848,-0.025390416
0.058209002,0.06335248
-0.056300953,-0.087466955
0.03795758,0.06260057
-0.026486855,-0.027609408
0.02770599,0.012331054
-0.025634613,-0.008137588
0.01995141,0.004260745
-0.019569412,0.0021179505
0.020469462,0.00014163926
-0.017895564,-0.014217865
0.01114434,0.026878081
-0.007996023,-0.04086371
0.020069607,0.07107454
-0.031620357,-0.08449483
0.024359267,0.05100159
-0.015687991,-0.015104784
0.016409181,0.0025509018
-0.013820855,0.008316586
0.009760506,-0.01704429
-0.007365182,0.012777872
-0.0011920109,-0.004883833
0.007851422,0.001340203
-0.0019270182,0.0042445064
-0.012710363,-0.025559232
0.029129542,0.061568186
-0.036183596,-0.06729815
0.027668176,0.028616682
-0.015966272,0.0007002987
0.009973265,0.0016676374
-0.008234322,-0.015930377
0.010200337,0.029814065
-0.009174392,-0.03172995
0.0026423559,0.01410906
0.0053992495,0.003088273
-0.018160067,0.0037573352
0.034038454,-0.02621676
-0.040055245,0.04027481
0.029536277,-0.028256424
-0.013406888,0.0034980997
0.0043964162,0.0022319183
-0.00072641857,0.004039514
-0.003778355,0.0019494295
0.0101002045,-0.016313955
-0.013209358,0.017869636
0.0074132048,-0.0011669397
-0.0010327492,-0.009823341
0.00050369836,0.0020706058
0.017073166,0.0053805634
-0.0589061,0.0013727546
0.070319586,-0.013902575
-0.029061709,0.01932159
-0.0064983107,-0.018447928
0.0077650286,0.0198489
0.0043497086,-0.01783235
-0.014665291,0.002261471
0.019885331,0.012399264
-0.025482357,-0.010448851
0.031429466,0.0036316887
-0.031703133,-0.0013226606
0.043179415,0.005262684
-0.08005789,-0.019895062
0.09939762,0.032929376
-0.06693637,-0.0271727
0.018786013,0.0066063395
0.0067608356,0.009350382
-0.0075694025,-0.015035659
-0.0033968538,0.02463296
0.01233393,-0.033997864
-0.010374106,0.026089702
-0.0019979905,-0.0073878993
0.014809191,-0.0057265786
-0.0043742517,0.016100077
-0.04291501,-0.03586635
0.075153306,0.047741205
-0.050644536,-0.030819684
0.013798926,0.0075455196
0.00014789833,-0.00067071244
