-8.84238e-08,-1.978151e-11
4.1704794e-08,-5.5646126e-08
7.725916e-08,1.2420912e-07
-1.6826061e-07,-1.6008585e-07
1.4279803e-07,1.2536105e-07
-6.238569e-08,-6.594752e-08
1.8755813e-08,3.8015344e-08
-3.289759e-08,-6.830106e-08
7.950115e-08,1.5537043e-07
-1.1981405e-07,-1.6225056e-07
1.1593886e-07,2.0082155e-08
-8.8776e-08,9.3241766e-08
6.170495e-08,-7.918342e-08
1.00284865e-08,8.0675875e-09
-1.8432527e-07,9.095925e-08
3.310214e-07,-1.8601341e-07
-2.6657395e-07,1.9319745e-07
9.767342e-08,-1.1692666e-07
-6.381228e-09,4.0058012e-08
2.00248e-09,-1.5309439e-08
-3.7547466e-08,5.6903588e-08
3.465584e-08,-1.1071569e-07
3.311459e-08,1.0776978e-07
-9.38374e-08,-5.4530034e-08
8.869488e-08,-1.1744632e-08
-2.1779869e-08,7.962666e-08
-7.249599e-08,-1.9793018e-07
1.2196688e-07,3.2494998e-07
-9.9739566e-08,-2.7268632e-07
5.079729e-08,8.7118195e-08
-1.6371759e-08,1.3040037e-08
1.9682602e-09,-1.3943129e-08
-1.2066359e-08,1.869921e-09
3.6947768e-08,9.216933e-09
-3.2817866e-08,-9.402129e-09
-1.0097665e-08,-2.0242226e-08
3.4876734e-08,4.0563464e-08
-4.853905e-08,-3.8435644e-08
9.000439e-08,9.6862465e-08
-1.3971942e-07,-1.8996292e-07
1.4089028e-07,1.7776568e-07
-5.7826753e-08,-8.202173e-08
-4.4633765e-08,1.9496781e-08
5.0709616e-08,-3.0250476e-08
2.6845385e-08,7.8704716e-08
-9.007783e-08,-1.1321258e-07
1.1938629e-07,1.13875416e-07
-1.4696755e-07,-9.854017e-08
1.2304014e-07,9.1449245e-08
-9.4599955e-09,-6.8471934e-08
-1.6645595e-07,-1.0893814e-08
2.632883e-07,9.009068e-08
-1.4812576e-07,-7.009207e-08
-1.7315188e-08,-1.8621506e-08
3.9026347e-08,8.7857444e-08
3.3492213e-08,-9.760631e-08
-1.0489731e-07,5.3616986e-08
1.2761132e-07,-1.0067026e-08
-1.0113845e-07,-1.2981218e-08
6.287556e-08,3.6022584e-08
-3.359817e-08,-5.461135e-08
-2.243064e-08,6.278884e-08
1.2668028e-07,-9.134112e-08
-1.9094345e-07,1.3311264e-07
1.4328744e-07,-1.2681005e-07
-9.116653e-08,8.031736e-08
7.187458e-08,-4.2027295e-08
-1.9351688e-08,2.7066733e-08
-2.8427706e-08,-2.6493353e-08
1.2338603e-08,1.9951358e-08
1.4472853e-08,5.46288e-09
2.2851069e-08,-2.7623088e-08
-6.1829425e-08,-5.179981e-10
2.5240084e-08,-7.3670563e-09
-3.9690953e-09,2.1513915e-07
4.3677517e-08,-4.4267415e-07
-6.650794e-08,3.7596243e-07
3.517721e-08,-1.6499797e-07
2.9257308e-08,5.6220614e-08
-8.942209e-08,-2.6467745e-08
9.002338e-08,6.015989e-08
-3.6276447e-08,-1.316547e-07
-1.7632601e-08,1.6795423e-07
5.138719e-08,-1.7223434e-07
-7.469612e-08,1.4637571e-07
1.08152605e-07,-3.9967915e-08
-1.957361e-07,-1.5722577e-07
2.6718874e-07,2.753227e-07
-1.888169e-07,-1.4643928e-07
2.1951905e-08,-6.7002844e-08
5.967388e-08,1.4150646e-07
-2.838567e-08,-8.323764e-08
-4.3783075e-08,-4.7638196e-09
8.549796e-08,4.6394234e-08
-4.379973e-08,-5.5002943e-08
-5.323875e-08,7.9621145e-08
8.0125176e-08,-1.039279e-07
-5.423294e-08,6.657827e-08
1.4576142e-07,7.311577e-08
-2.685208e-07,-2.1277489e-07
2.006326e-07,1.9600617e-07
-7.2996315e-08,-9.1911716e-08
4.0539135e-08,2.74851e-08
-3.514161e-08,2.179803e-09
3.2945877e-08,-7.482896e-09
-3.5729045e-08,1.0408556e-08
-9.96738e-09,-4.0922203e-08
7.8287144e-08,6.045474e-08
-9.344237e-08,-3.340443e-08
7.498579e-08,-4.054445e-08
-1.3774843e-07,1.292427e-07
2.2215329e-07,-1.4971695e-07
-1.5897308e-07,9.669668e-08
4.0847226e-08,-4.9524488e-08
1.0835151e-08,4.9306777e-08
-6.765319e-08,-6.183109e-08
1.0395803e-07,-3.95454e-09
-6.70027e-08,1.319462e-07
4.0459042e-08,-1.9220585e-07
-4.44642e-08,1.4278885e-07
9.892972e-09,-4.0017184e-08
1.6335804e-08,1.7241277e-08
4.7941796e-08,-2.0873637e-07
-1.2378774e-07,4.1534622e-07
6.551858e-08,-3.221232e-07
6.095633e-08,6.45954e-08
-1.1216544e-07,7.001762e-08
7.4232105e-08,-7.521125e-08
