3.096874949741239e-05,1.0311166673691343e-08,7.474598819736694e-08,4.862758696708087e-06,2.8665978751424193e-07,3.9388446993163486e-13,1.1320568748749077e-06,3.870765659844806e-06,3.2698922182534807e-06,5.982817376704053e-06,1.6408558267551309e-10,9.058899497169497e-17,0.001392070368094554,2.487408243207705e-16,1.0821637547431896e-12,0.008217870990546213,1.091598331630808e-11,1.0270536811805199e-05,3.3344669351112337e-06,3.867645104154181e-10,4.250493991086899e-18,2.2750620500816957e-06,1.5959636040746087e-05,1.1859621549085223e-07,0.012889138489896713,6.586717624572813e-06,5.364579235173407e-07,1.486161692996539e-07,4.420793418180498e-09,9.606794752247105e-11,3.464706182360333e-07,3.070158983625714e-07,1.1644354826885222e-06,3.103104436588768e-06,1.3955150102948611e-06,7.640294199148678e-12,1.4197292016884223e-06,1.2242811380247364e-07,1.0255843556612328e-10,0.01617510673729873,1.827073971131615e-09,1.987443834427461e-07,8.239803099735556e-08,3.424915860634013e-09,2.4280556533493313e-06,0.024187054896982176,0.0002253033114336012,4.5125206107622024e-07,2.683068287111638e-10,0.015356543722711537
3.539973397419947e-05,1.258935018163069e-08,8.986053235246536e-08,5.653484969388934e-06,3.409375564499613e-07,5.103805748212526e-13,1.3321558083531523e-06,4.509162143477719e-06,3.815979858744622e-06,6.972079325080624e-06,2.0501451047622458e-10,1.2180653245193765e-16,0.001522252573259092,3.3304513297885494e-16,1.3959584627300052e-12,0.008710717080190354,1.384854762679197e-11,1.1921120220231727e-05,3.889830851827528e-06,4.821879571240454e-10,5.796615490063747e-18,2.6622693864995402e-06,1.8358524612739212e-05,1.422374536109572e-07,0.013512441190191652,7.63750124938686e-06,6.3754110125588e-07,1.785002025379478e-07,5.412801411596627e-09,1.2038760704501724e-10,4.1359771439852584e-07,3.6505262810247845e-07,1.3700176474301856e-06,3.6215777201251583e-06,1.6394921129237778e-06,9.745198965374478e-12,1.6676594099237565e-06,1.465262130761328e-07,1.284715468764788e-10,0.01551183821221024,2.264316204529572e-09,2.3721730888170847e-07,9.889786408916392e-08,4.199793462071619e-09,2.8396171939074504e-06,0.02356405554577765,0.00025220367753156254,5.352358409823141e-07,3.357161375062782e-10,0.014894403118301994
4.041187060071968e-05,1.535145304557589e-08,1.0789208865498378e-07,6.564209475291739e-06,4.0496309115545626e-07,6.604769304801921e-13,1.5655763379833175e-06,5.2459991482244105e-06,4.447503690213592e-06,8.114485097161205e-06,2.5581936041179646e-10,1.63569784199289e-16,0.0016624350527354172,4.453446866883374e-16,1.7984131591218721e-12,0.009221061957111719,1.7546041821970695e-11,1.3819211390441492e-05,4.5317938601729215e-06,6.003752807065313e-10,7.89493884598763e-18,3.1113225773346816e-06,2.1090425268376757e-05,1.703721889161986e-07,0.014147385449068031,8.844352514796927e-06,7.567024256928589e-07,2.1411352083484482e-07,6.618781229172382e-09,1.5066691301531683e-10,4.930859776043666e-07,4.334968031066808e-07,1.6097941667902915e-06,4.2211626332824565e-06,1.9236118025451427e-06,1.24138663844174e-11,1.9563293402806723e-06,1.7513867930685583e-07,1.607219719883951e-10,0.014856343970353302,2.802535967686943e-09,2.8277266976037505e-07,1.1854672049360672e-07,5.14325914041222e-09,3.3166086634412753e-06,0.022927121258416432,0.00028194714655650126,6.340328889820189e-07,4.1951594189321544e-10,0.014456535229757027
4.607343042810299e-05,1.8695912798375566e-08,1.2937485694467908e-07,7.61169369999252e-06,4.80384046805004e-07,8.536099292994941e-13,1.8374939822756099e-06,6.095285109317751e-06,5.176835459045989e-06,9.43195582986305e-06,3.187989821641291e-10,2.193678673962934e-16,0.0018131557056685265,5.947393613082562e-16,2.313896474926602e-12,0.00974855877732165,2.220177494534021e-11,1.599896392480763e-05,5.272842768839575e-06,7.4656214520771e-10,1.0738962148554617e-17,3.6313864925721256e-06,2.4197231990655692e-05,2.0380984992038675e-07,0.014792820864571994,1.022853180638512e-05,8.969881370029048e-07,2.5649695037460133e-07,8.082916198538896e-09,1.8831584052595845e-10,5.870836442528277e-07,5.141054966184909e-07,1.8890699897666634e-06,4.9135937104894285e-06,2.2540256822760753e-06,1.5792801893855505e-11,2.291972303643541e-06,2.090650330981717e-07,2.0080582083948373e-10,0.014209972132903939,3.4641643964906585e-09,3.366419366692473e-07,1.419138350833095e-07,6.290444389582732e-09,3.8686726849824264e-06,0.0222782698773189,0.0003147867484655468,7.501001637118754e-07,5.235528499125905e-10,0.014044449025078806
5.2459578850453146e-05,2.274024909511456e-08,1.549351619883904e-07,8.814808335848724e-06,5.691074236123822e-07,1.1017919754569246e-12,2.153823213462544e-06,7.072831912742766e-06,6.017975403075695e-06,1.0949259874396982e-05,3.967667163414017e-10,2.9381938692518153e-16,0.001974958423303501,7.932213125962261e-16,2.9732803965400883e-12,0.010292771502444674,2.8056266407792572e-11,1.849877657388026e-05,6.1270984826619075e-06,9.271411679581342e-10,1.4588652882437172e-17,4.2328648762154604e-06,2.772546599585052e-05,2.434969377550688e-07,0.015447501738557912,1.1813893919071163e-05,1.0619232668593925e-06,3.068690268991362e-07,9.858079157093189e-09,2.350653885741328e-10,6.980879185348291e-07,6.089121658754826e-07,2.2139067106499454e-06,5.712146152738655e-06,2.637750165883172e-06,2.0065367178233045e-11,2.6816961619809417e-06,2.4923746629783165e-07,2.5055905538785583e-10,0.013573978185230883,4.276406421749327e-09,4.0025697837733524e-07,1.696650922048313e-07,7.683457542881869e-09,4.5067463748344565e-06,0.021619509475675265,0.00035099233277507725,8.862737402149765e-07,6.525419613999801e-10,0.01365955343221635
5.965292198632483e-05,2.762456665413397e-08,1.8530625752459713e-07,1.0194763580825533e-05,6.733369885858827e-07,1.420293653607418e-12,2.521312247008851e-06,8.196457931426971e-06,6.9867413574452365e-06,1.2694337866953677e-05,4.931606470325585e-10,3.930297790094508e-16,0.0021483906648259972,1.056572774277602e-15,3.815621733621713e-12,0.010853172141197723,3.540835446381969e-11,2.1361751142481345e-05,7.110504103495128e-06,1.1499064851686137e-09,1.9792811245714272e-17,4.927548937481212e-06,3.1726696990126314e-05,2.905386042793437e-07,0.016110089383606134,1.3627159856043482e-05,1.255580818970282e-06,3.666541863341515e-07,1.2007449308803067e-08,2.9303764243050855e-10,8.289972281640251e-07,7.202665450667173e-07,2.591219559282192e-06,6.631813681797121e-06,3.0827753566590873e-06,2.5460731473194722e-11,3.133593130531298e-06,2.967412065252417e-07,3.122314765083751e-10,0.012949522614435728,5.272209200164872e-09,4.7528018559237566e-07,2.0257825917844905e-07,9.37269559531668e-09,5.243215148726015e-06,0.020952828296124826,0.00039085103704102254,1.0458223823445055e-06,8.122547635719755e-10,0.01330315455627892
6.774407736325181e-05,3.3515662023347304e-08,2.2134531289890005e-07,1.1775359561663865e-05,7.956155232750575e-07,1.828500723380661e-12,2.9476483135937305e-06,9.486209699473862e-06,8.100976131251542e-06,1.469865840123011e-05,6.121763592038163e-10,5.25059006571711e-16,0.0023340007909592587,1.4055356636327553e-15,4.890263680546201e-12,0.011429138451976524,4.462881358879721e-11,2.4636189976673786e-05,8.241030923117804e-06,1.4243474993179211e-09,2.6818795171057765e-17,5.728780943096187e-06,3.62579908991937e-05,3.462233351873555e-07,0.01677915515397052,1.5698210817196106e-05,1.4826599305986532e-06,4.375150390932534e-07,1.4606411152193552e-08,3.648304204975602e-10,9.831705377000769e-07,8.508796949067885e-07,3.028885120023245e-06,7.689503334107252e-06,3.5981856745740305e-06,3.226491480177519e-11,3.656861376124161e-06,3.528377167213208e-07,3.8857607024636337e-10,0.012337669260776639,6.491416584993724e-09,5.636386940606612e-07,2.415604095253557e-07,1.1418387498898637e-08,6.092081823266335e-06,0.02028018510794949,0.00043466769031606166,1.232507875037262e-06,1.0097457820022667e-09,0.01297645326605304
7.683226751485119e-05,4.061183075130235e-08,2.640528702018602e-07,1.35832579523819e-05,9.388724279395994e-07,2.3509891764841557e-12,3.441574323645183e-06,1.096460335280047e-05,9.380774409410768e-06,1.699760627962462e-05,7.589265467467574e-10,7.005328213509637e-16,0.0025323351555116605,1.8673331283582966e-15,6.25945856726557e-12,0.01201995215075985,5.61770221237962e-11,2.8376135135503964e-05,9.538903488039745e-06,1.7620011485134047e-09,3.629197543326152e-17,6.651633925459006e-06,4.1382384187546764e-05,4.120511353218304e-07,0.017453184208324687,1.806040533989253e-05,1.7485740203582992e-06,5.213892529006932e-07,1.7744781021982114e-08,4.5361938263883097e-10,1.1644945463716397e-06,1.0038747796208636e-06,3.535860714343464e-06,8.904248304525195e-06,4.194293212490258e-06,4.083439165651723e-11,4.261939387473936e-06,4.189910756623075e-07,4.829567340130207e-10,0.01173938436416709,7.982143177890143e-09,6.675631946801168e-07,2.8766781455962095e-07,1.3892406777268017e-08,7.069152111508208e-06,0.019603500044795587,0.00048276514077693,1.4506528433435003e-06,1.2536255577464103e-09,0.012680543120064782
8.702593468760044e-05,4.9148485618726906e-08,3.1459509224324373e-07,1.56482758198035e-05,1.1064772568025646e-06,3.018871876400096e-12,4.013017877648568e-06,1.265688695220139e-05,1.0848730450828282e-05,1.9630905322353227e-05,9.396326035103994e-10,9.334405360628167e-16,0.0027439349573928785,2.477646133283067e-15,8.001636238005683e-12,0.012624797666236257,7.06213324835442e-11,3.2641951283512725e-05,1.1026844922124015e-05,2.1768736961311817e-09,4.904803292538617e-17,7.713108648999113e-06,4.71693846431795e-05,4.897656561983438e-07,0.018130580005585307,2.0750920476292663e-05,2.059550015987031e-06,6.205316255085941e-07,2.1529413455974074e-08,5.632810100336944e-10,1.3774596743808802e-06,1.1828441908137216e-06,4.122316427503877e-06,1.029743995256684e-05,4.882784843388374e-06,5.161282367669263e-11,4.960654132542763e-06,4.968979198152382e-07,5.994779610301005e-10,0.011155536281658204,9.802407106008843e-09,7.896318654045705e-07,3.4212861155814897e-07,1.688039692810104e-08,8.192237631520719e-06,0.018924645978745557,0.0005354844962131302,1.705216844647586e-06,1.5543889094642165e-09,0.012416408602080698
9.844337440592112e-05,5.940471247555075e-08,3.743291568986679e-07,1.8003702670908987e-05,1.3022998048546054e-06,3.871482925624637e-12,4.6732336151790594e-06,1.4591324778388882e-05,1.253020785984867e-05,2.264307769484363e-05,1.1618542477873535e-09,1.242174745336017e-15,0.0029693328581178124,3.28317753437522e-15,1.0215470984387991e-11,0.013242761481178561,8.86639285615448e-11,3.750095424029954e-05,1.2730343687115888e-05,2.6859449681983973e-09,6.620218148527954e-17,8.932348996773848e-06,5.369549823011294e-05,5.813907519087243e-07,0.018809669528309838,2.3811117791004008e-05,2.4227398484889182e-06,7.375619895914852e-07,2.608724712283504e-08,6.985404912892886e-10,1.6272458229079275e-06,1.391913688385962e-06,4.799780802178055e-06,1.1893080074402126e-05,5.676884137270755e-06,6.51516101297505e-11,5.766384052563432e-06,5.8852136357747e-07,7.431407144961585e-10,0.010586895847025315,1.2022067120693316e-08,9.328200097370159e-07,4.06368588516252e-07,2.0484259436940073e-08,9.48137755791287e-06,0.018245440479983784,0.0005931852656342231,2.0018815822698225e-06,1.924809063252414e-09,0.012184923636284815
0.00011121338516045372,7.171090812452273e-08,4.448321914492683e-07,2.068664160030689e-05,1.5307774137555904e-06,4.95848137990946e-12,5.43495993083796e-06,1.6799504646095243e-05,1.4453632701382765e-05,2.6083941670402497e-05,1.4347643004063105e-09,1.6508844595523221e-15,0.0032090493724795653,4.3449735376047156e-15,1.3024934669158131e-11,0.013872832095640513,1.1117111256089226e-10,4.3028086988386175e-05,1.4677942941760217e-05,3.3097702059564315e-09,8.92406663256803e-17,1.0330876949714949e-05,6.104478130335607e-05,6.892719991747714e-07,0.01948870922116145,2.7286934838386246e-05,2.846345495675159e-06,8.755196574458899e-07,3.1568858514053176e-08,8.651492801339565e-10,1.9198189781716163e-06,1.6358142811034055e-06,5.581301260070966e-06,1.3718054520674611e-05,6.591529177486965e-06,8.213508932528566e-11,6.694237970817024e-06,6.96129353789589e-07,9.200294863857817e-10,0.010034137339320189,1.4725117028858818e-08,1.1005560394736797e-06,4.820404595300423e-07,2.482506139230443e-08,1.0959080046652864e-05,0.017567638404430364,0.0006562453898995736,2.3471461522690897e-06,2.3804101288807973e-09,0.011986850353382912
0.00012547593096673515,8.64576648037353e-08,5.279341815861132e-07,2.3738375337993486e-05,1.796990212367104e-06,6.342474864866852e-12,6.312591114800975e-06,1.931666922397191e-05,1.6650811209276356e-05,3.0009149674044243e-05,1.7694769803698624e-09,2.191233636955674e-15,0.0034635890428774702,5.742720154495009e-15,1.6585565895014725e-11,0.014513900643540748,1.3921015080901518e-10,4.930664476669663e-05,1.690155362533822e-05,4.073197296640179e-09,1.2014153753101102e-16,1.1932848330416514e-05,6.93094171381355e-05,8.1612377040488e-07,0.020165891624781624,3.1229302628414436e-05,3.3397589582886123e-06,1.0379251829219182e-06,3.8152601109385106e-08,1.0700979427985298e-09,2.2620398185768946e-06,1.9199626232950574e-06,6.4816203454365205e-06,1.580242920147643e-05,7.643567390366886e-06,1.0341139697609252e-10,7.761251015436061e-06,8.223379553552559e-07,1.1375364263588725e-09,0.009497840023543534,1.8012398970520058e-08,1.2967844949482228e-06,5.71057041113496e-07,3.004642775242847e-08,1.2650584551629492e-05,0.0168929251446396,0.0007250611490153493,2.7484333003563695e-06,2.9400326104684155e-09,0.011822838080530064
0.00014138281299190303,1.041060883693574e-07,6.257553338290156e-07,2.7204757875766788e-05,2.1067450558956634e-06,8.10228678343305e-12,7.322365998191678e-06,2.2182072266828866e-05,1.9157273300537068e-05,3.448076835108713e-05,2.179439525329776e-09,2.9046833376712703e-15,0.0037334364107112906,7.58029296424629e-15,2.1092236337367736e-11,0.01516476218965058,1.7409403038306934e-10,5.642905066059763e-05,1.9436792339270246e-05,5.006220147009491e-09,1.6153384268277992e-16,1.3765330470291843e-05,7.859031534681656e-05,9.650825051646243e-07,0.020839352678190624,3.569458941162145e-05,3.913718655019781e-06,1.2288502922236767e-06,4.604941836952469e-08,1.321870906618657e-09,2.6617855757086785e-06,2.2505507590475964e-06,7.517368910620556e-06,1.817976946354511e-05,8.851968517829256e-06,1.3003019426155946e-10,8.986598667894428e-06,9.701601077116435e-07,1.4046294630430505e-09,0.008978490223453874,2.2004806783775036e-08,1.5260368541569069e-06,6.756287782179754e-07,3.631849235712013e-08,1.4584146125438407e-05,0.016222910572066256,0.0008000469335923213,3.214207731880208e-06,3.6265092090218545e-09,0.01169342253020761
0.0001590983458683009,1.2519976250346534e-07,7.407484172436137e-07,3.1136632203178576e-05,2.4666689759999476e-06,1.0337019016353171e-11,8.482574197530597e-06,2.5439360564774654e-05,2.2012643053049048e-05,3.956790226714721e-05,2.680898615773307e-09,3.84544922001753e-15,0.004019051801272262,9.992915588227837e-15,2.6788757502473718e-11,0.015824117728942683,2.1743574161099351e-10,6.449768283713565e-05,2.2323345028953443e-05,6.1449924278452724e-09,2.1690716697176493e-16,1.5858602931595854e-05,8.899773234276071e-05,1.1397668854592171e-06,0.021507179655631002,4.074507090541081e-05,4.580483828133929e-06,1.4529969137207986e-06,5.550843079797485e-08,1.630750876333936e-09,3.128086494102858e-06,2.6346461006962205e-06,8.7072773819685e-06,2.0887483748991523e-05,1.0238056868524242e-05,1.6328872513191343e-10,1.039183005088545e-05,1.1430604365880716e-06,1.7321725445313322e-09,0.00847648388396705,2.6847061803631368e-08,1.7935109425777103e-06,7.983061092977509e-07,4.384249189723982e-08,1.6791342755012685e-05,0.015559123691578322,0.0008816348679281799,3.7541075842653e-06,4.4674711563660565e-09,0.011599025165935702
0.00017880003370840316,1.503785994206838e-07,8.75746660526374e-07,3.5590274508785416e-05,2.8843130018884517e-06,1.3171096370348075e-11,9.813781056516238e-06,2.9136982288088994e-05,2.5261037229423294e-05,4.5347362670890245e-05,3.2934550137694445e-09,5.084328797164101e-15,0.004320866941646314,1.3156380055137538e-14,3.397974637274108e-11,0.016490576904722123,2.712140126958382e-10,7.362575426247649e-05,2.5605357375256246e-05,7.533029906239468e-09,2.908870585612301e-16,1.8246482372420278e-05,0.0001006519105607649,1.3443456835363874e-06,0.02216741969666594,4.6449426844225894e-05,5.354028658309753e-06,1.715786319517741e-06,6.682341055616102e-08,2.009182024551393e-09,3.671278330580437e-06,3.080302583807152e-06,1.0072406253145952e-05,2.396719234760558e-05,1.1825763977434679e-05,2.0478795644456205e-10,1.200112155930121e-05,1.3450167517257915e-06,2.1333075216115576e-09,0.007992129578615904,3.27121560894423e-08,2.105159817910446e-06,9.420272023341598e-07,5.285609834680933e-08,1.9307406723058502e-05,0.014903008021926548,0.0009702742722829166,4.379090237379142e-06,5.496308774110802e-09,0.01153995272593287
