0.0064789229082587605,1.0591705791411886e-11,4.1602030193023655e-11,0.0005423485161282021,9.85840718322622e-11,6.545546223772757e-07,1.3083806358111794e-05,8.256536798762576e-06,2.188084115540432e-07,1.5978737383883822e-07
0.0069023061495037214,1.343933286374407e-11,5.239351527035561e-11,0.0006006915617626444,1.235246583530421e-10,7.736483267626053e-07,1.5077870853896216e-05,9.603305376184574e-06,2.6198362614330066e-07,1.9086735649018557e-07
0.00734375309555755,1.7030329322182872e-11,6.589847354613463e-11,0.0006644419581710661,1.545730293819436e-10,9.13219544034309e-07,1.73531521245377e-05,1.1155707284901156e-05,3.1327016159881386e-07,2.2769490754176556e-07
0.00780322910860469,2.1552713373114396e-11,8.277668840566984e-11,0.0007339982273723727,1.931732347745297e-10,1.0765663207836558e-06,1.994569494610754e-05,1.2942773622902062e-05,3.741094369340083e-07,2.712735416473611e-07
0.008280624519885291,2.7240462151000195e-11,1.0384263291876647e-10,0.000809776960432379,2.410978809299752e-10,1.2674780437751887e-06,2.2895620342035593e-05,1.4997255834502297e-05,4.461830311771987e-07,3.227706370263752e-07
0.008775750527800334,3.438433591301148e-11,1.3010031885463154e-10,0.0008922124206704556,3.00519787360824e-10,1.4903018715902378e-06,2.6247509483240818e-05,1.7356045344995775e-05,5.31449732874659e-07,3.835421204404574e-07
0.009288335374627176,4.3345149391771507e-11,1.6278565685615573e-10,0.0009817559844137692,3.7409854926398574e-10,1.7500170582276308e-06,3.0050813400258673e-05,2.006063238953494e-05,6.321877811448482e-07,4.5516051040403064e-07
0.009818020849722447,5.457001892534024e-11,2.0341786807771371e-10,0.0010788754071411849,4.6508494450921163e-10,2.052317939917535e-06,3.436028888265601e-05,2.315760659633657e-05,7.510429376054461e-07,5.394467159117886e-07
0.010364359166911032,6.861222243018792e-11,2.5386178592578254e-10,0.001184053903288658,5.774466675769347e-10,2.4037064075037394e-06,3.9236460739868175e-05,2.66992019044473e-05,8.910830931009044e-07,6.385060255751378e-07
0.010926810263059581,8.615543868751514e-11,3.164032388996302e-10,0.0012977890285901207,7.160195105471895e-10,2.8115947376766685e-06,4.474611036507841e-05,3.074388839319575e-05,1.0558601821063682e-06,7.547687617916765e-07
0.011504739563587532,1.080432865475493e-10,3.9384012091885603e-10,0.0014205913546123375,8.866888568625523e-10,3.284419706441826e-06,5.096279027824496e-05,3.5357013570656264e-05,1.2494802509200152e-06,8.910361163165481e-07
0.012097416258859715,1.3531526791282174e-10,4.895922443037975e-10,0.0015529829261172097,1.0966072238597151e-09,3.831768956735948e-06,5.796736402443905e-05,4.061149560831706e-05,1.4766826031532868e-06,1.0505317272012622e-06
