3.0689735227371934e-16,6.959703792691422e-08,8.823479345434197e-06,5.258605688875824e-10,0.0008280441036802023,9.975544196695474e-05,2.4222374679151076e-06,2.252726530191997e-07,9.573469991756546e-05,3.8496267913854264e-11,1.2877363696186568e-06,3.548556598232071e-09,1.1669079777270223e-05,5.90627593983414e-11,1.1238586540504115e-10,0.02134550442684766,0.004736889815721256,1.5446037783384096e-08,1.8114092716432764e-07,1.11474654568754e-09
4.100655058975503e-16,8.393921013923832e-08,1.0207368644221307e-05,6.540902854097177e-10,0.0007507805170162812,0.00011267861751050396,2.836488221852362e-06,2.68409268341005e-07,0.00010818415967748451,4.85048842460751e-11,1.5174451639502978e-06,4.360750636945742e-09,1.3461602194010744e-05,7.451577738793537e-11,1.4083608307395116e-10,0.02200777001510917,0.00507735165403741,1.886386362099377e-08,2.161823112381882e-07,1.376895195824306e-09
5.47201602632356e-16,1.0110607796705417e-07,1.1793005617582327e-05,8.125450190035118e-10,0.0006798372574171396,0.00012710977306185233,3.317332278624788e-06,3.1938832006560937e-07,0.0001220929029612269,6.103613964248447e-11,1.7858619311549355e-06,5.3519341795243965e-09,1.5509198405080678e-05,9.38894181392719e-11,1.762601509763729e-10,0.022660949302179167,0.005435176436589811,2.3008547019629078e-08,2.5766581312772797e-07,1.6984792931056354e-09
7.292485159229963e-16,1.2162642633896116e-07,1.360730706331849e-05,1.0080914833823518e-09,0.000614793648555373,0.00014320194097667906,3.8747258944837215e-06,3.7955353672949955e-07,0.00013760987887965868,7.670495933210966e-11,2.099094307429879e-06,6.559947363754423e-09,1.7844911897778538e-05,1.181459956814944e-10,2.2030907793550197e-10,0.023303041207756114,0.005810620242477102,2.80280485709417e-08,3.067090228963951e-07,2.0924462816911655e-09
9.705945896113835e-16,1.4612245461973319e-07,1.568039660824704e-05,1.2490947405900427e-09,0.0005552470058465584,0.00016112072254556922,4.519988414127192e-06,4.5046344028533137e-07,0.00015489637518310275,9.62708245927733e-11,2.464141234915343e-06,8.030269359688312e-09,2.0505573623058607e-05,1.4847569114203109e-10,2.7501020146555356e-10,0.023932030690797152,0.006203885609051051,3.4099010954972046e-08,3.6461072907580265e-07,2.5744421387598367e-09
1.2901325898013763e-15,1.7532519698828724e-07,1.8045931013578373e-05,1.5457308581275242e-09,0.0005008129164869931,0.00018104496050043092,5.265968992480416e-06,5.33922907160118e-07,0.0001741266909905014,1.2067043092883887e-10,2.8890110380140703e-06,9.817482306713544e-09,2.3532165662810202e-05,1.8634842965595694e-10,3.4284946408901555e-10,0.024545899026158086,0.006615116741296861,4.143201841345848e-08,4.328779957182314e-07,3.163346613711123e-09
1.7126359027866298e-15,2.100922875051076e-07,2.074145207022137e-05,1.910361610724479e-09,0.00045112537913176166,0.00020316740446062938,6.127230730445337e-06,6.320188928459459e-07,0.00019548880430797242,1.5105740649749654e-10,3.382853262139096e-06,1.1986999486757164e-08,2.697021029087567e-05,2.3357706474871405e-10,4.2687086078547975e-10,0.025142634389858667,0.007044394787393671,5.0277760295549196e-08,5.132568882377623e-07,3.881908787408586e-09
2.270544470128936e-15,2.514283908429317e-07,2.3808765095781485e-05,2.357982850117392e-09,0.0004058368157596194,0.00022769536292286776,7.120253621993371e-06,7.471607923315874e-07,0.00021918502813624339,1.8885054333712432e-10,3.956105600689675e-06,1.4617102162941123e-08,3.087018494406288e-05,2.923942172625831e-10,5.307964573883658e-10,0.025720242677326473,0.007491733223162183,6.093424246891658e-08,6.077672745418949e-07,4.757500548956028e-09
3.006279143796026e-15,3.0050865760296536e-07,2.7294344948868355e-05,2.9067602010280052e-09,0.0003646179681590371,0.00025485133473701594,8.263657764508764e-06,8.821259503442603e-07,0.0002454326483036799,2.3579227628646264e-10,4.620657324562173e-06,1.7801336358186466e-08,3.5287963442317194e-05,3.6554557655739304e-10,6.591710130703456e-10,0.026276758474831945,0.007957073389936946,7.375521112588298e-08,7.187421676238458e-07,5.82300843597787e-09
3.97523652443889e-15,3.587056046070964e-07,3.12497703569441e-05,3.578668104273629e-09,0.0003271576912452443,0.0002848736123450586,9.578448332555438e-06,1.0401108789027758e-06,0.00027446453549268365,2.940194781428585e-10,5.390030717429751e-06,2.1651328633656664e-08,4.028528359024865e-05,4.564030170357011e-10,8.175359830716e-10,0.02681025610092399,0.008440280231873723,8.915997686713435e-08,8.488721175986303e-07,7.1178875488811466e-09
5.249658821363507e-15,4.276198657182105e-07,3.5732187209494295e-05,4.400250966047691e-09,0.00029316265509488396,0.00031801684839999843,1.108828385571493e-05,1.2247887848751494e-06,0.00030652972325974034,3.661490331874943e-10,6.279582108443412e-06,2.630008876165195e-08,4.5930241053590665e-05,5.691015273821877e-10,1.0126385478718066e-09,0.027318860632069748,0.008941138279774457,1.0764485318216775e-07,1.001255204994654e-06,8.689404982728205e-09
6.923627237904952e-15,5.091153077513385e-07,4.080480129707235e-05,5.403528339234769e-09,0.00026235696717638205,0.0003545525767347873,1.2819769372156323e-05,1.4403740568130438e-06,0.0003418939431917721,4.5538111459529153e-10,7.306724180851371e-06,3.190587718998907e-08,5.229780913230489e-05,7.087047098222008e-10,1.2526823318581e-09,0.027800758824942515,0.009459347929146605,1.297964528501051e-07,1.1794532327736787e-06,1.059410448000896e-08
9.11949584209008e-15,6.053590590303922e-07,4.653740077714218e-05,6.627069717974394e-09,0.00023448172577353102,0.0003947696780278279,1.48027760493638e-05,1.6916944079599168e-06,0.00038084010770311424,5.656236357984092e-10,8.4911713190842e-06,3.8656726492897186e-08,5.947038374558288e-05,8.814045012374671e-10,1.5476276606758616e-09,0.028254209846928946,0.009994522060372874,1.563071186574597e-07,1.3875547618061763e-06,1.289952885714811e-08
1.1996169585574624e-14,7.188670552211296e-07,5.3006908418224846e-05,8.117268737395632e-09,0.00020929451505968962,0.00043897477992200357,1.7070788870043342e-05,1.9842714205814783e-06,0.000423668730368656,7.016419845815829e-10,9.855209836744905e-06,4.6775718734466614e-08,6.753835260188065e-05,1.0947618189768558e-09,1.9095505873597514e-09,0.028677555726469982,0.010546183048523245,1.8799280148670235e-07,1.6302456830699775e-06,1.5686242266177543e-08
1.575973977604983e-14,8.525557682949132e-07,6.029796341341528e-05,9.929851410974737e-09,0.0001865688516927147,0.00048749258080973024,1.966128397262422e-05,2.3244102851446974e-06,0.00047069827312041563,8.692388963973314e-10,1.1423995002142057e-05,5.65271349816661e-08,7.660068714861605e-05,1.357996066670889e-09,2.3530715218559693e-09,0.029069231435825817,0.011113760209464604,2.2581373960043783e-07,1.9128880692897985e-06,1.9050200595762664e-08
2.067712874167352e-14,1.0098008498696242e-06,6.850353226197579e-05,1.2131658591031755e-08,0.00016609359217757425,0.0005406660860094473,2.26161372098303e-05,2.7192995757827963e-06,0.0005222654091189392,1.0754701970066741e-09,1.3225876844822871e-05,6.822360925121106e-08,8.676555548097605e-05,1.6823328778474996e-09,2.8958661591788964e-09,0.029427774520770923,0.011696587727496524,2.70898338171608e-07,2.241608098636701e-06,2.3105525373969188e-08
2.7093569936751006e-14,1.1945034896976208e-06,7.772554789281627e-05,1.4802749195037138e-08,0.00014767230959534288,0.0005988567446417952,2.5982065443300484e-05,3.1771219502410552e-06,0.0005787251896598015,1.3289031632846859e-09,1.52927567841509e-05,8.223443712330055e-08,9.81509539375727e-05,2.081421160155306e-09,3.559273554761654e-09,0.029751834194573116,0.012293903107748623,3.245706981401773e-07,2.6233938929159556e-06,2.798774449625224e-08
3.545496938219104e-14,1.4111653636262006e-06,8.807557584600525e-05,1.8038878002673068e-08,0.00013112264763382646,0.0006624444751796497,2.9811102024889154e-05,3.707176707307606e-06,0.0006404511031019953,1.6399254366442615e-09,1.7660477167308447e-05,9.899520927894532e-08,0.00011088535462312934,2.5718324674402443e-09,4.3690186825629105e-09,0.030040179817372042,0.012904846194008187,3.8838229866608375e-07,3.0662041617537146e-06,3.385757205983671e-08
4.633647034953224e-14,1.6649731227690685e-06,9.967550593827132e-05,2.1954410107054976e-08,0.00011627565918533497,0.0007318275674088156,3.416110782375846e-05,4.320015176697258e-06,0.0007078350135226638,2.0211138006181126e-09,2.036924583703062e-05,1.1901896249711036e-07,0.00012510836557630574,3.173658012595879e-09,5.356069678028374e-09,0.030291708686717288,0.013528458789507673,4.641483981533508e-07,3.5790885919123387e-06,4.090530963973754e-08
6.047888950314348e-14,1.9618934566365925e-06,0.00011265826741639134,2.668574351983156e-08,0.0001029751361093348,0.0008074224484089397,3.90963190403148e-05,5.027589954458572e-06,0.0007812869666247424,2.4876737304074702e-09,2.346409786655979e-05,1.4290906537016237e-07,0.00014097139974606138,3.911221288226203e-09,6.55765326516388e-09,0.030505453070509666,0.014163684914495012,5.539897853930903e-07,4.172320966182248e-06,4.935596259779349e-08
7.88351265240818e-14,2.3087798472199305e-06,0.00012716856514972743,3.239532211681345e-08,9.107693609896406e-05,0.0008896633001609685,4.468793290112411e-05,5.843419030085263e-06,0.0008612348503645027,3.057962468787363e-09,2.6995396598304458e-05,1.713740833526678e-07,0.00015863834835532287,4.813927337895101e-09,8.018455651530416e-09,0.030680586419858675,0.014809371730153332,6.603805851562607e-07,4.8575460383665205e-06,5.947517758547824e-08
1.0262919179854111e-13,2.7134922180403945e-06,0.00014336363393176925,3.9276333212618065e-08,8.044831194703424e-05,0.0009790015165215852,5.1014732150868134e-05,6.782765878385634e-06,0.0009481238978380494,3.754110514524821e-09,3.101937610090355e-05,2.0524489794357634e-07,0.00017828625361955794,5.917273277788977e-09,9.792040509778217e-09,0.030816428706357053,0.015464271153653078,7.862029018859997e-07,5.647941228633224e-06,7.157612140002494e-08
1.3343117424671558e-13,3.1850307713689925e-06,0.00016141400745284777,4.755819772570144e-08,7.09672478845591e-05,0.0010759049875893247,5.8163749045975973e-05,7.862836608425474e-06,0.0010424160201825457,4.602758865355884e-09,3.5598727114146704e-05,2.4549438800947856e-07,0.00020010597515438615,7.264048773827529e-09,1.1942520618765081e-08,0.030912450835906182,0.016127042183839434,9.348091712942137e-07,6.558394235782997e-06,8.602743690196489e-08
1.7325231600280169e-13,3.733685397464626e-06,0.00018150429797543356,5.7512976307295545e-08,6.252180706753291e-05,0.0011808571999341105,6.623096930774051e-05,9.10299527203217e-06,0.0011445889576221255,5.635932180932491e-09,4.080322847972486e-05,2.932600176785921e-07,0.0002243028437557268,8.905759907220312e-09,1.4546525387644473e-08,0.030968278099418222,0.016796253951324138,1.1100931829249003e-06,7.6056976884754895e-06,1.0326242892420078e-07
2.246654119848188e-13,4.37120213089656e-06,0.00020383398219343246,6.946283213950939e-08,5.500949371940996e-05,0.0012943561417827004,7.532207620859e-05,1.0524998433824564e-05,0.001255135237331285,6.8920712700771295e-09,4.6710425955235376e-05,3.4986971505677595e-07,0.00025109729557407784,1.090431529516025e-08,1.769551291611623e-08,0.03098369262938015,0.017470389500607177,1.3165708373281562e-06,8.808761974771627e-06,1.237896521239461e-07
2.909570588966958e-13,5.110968219769612e-06,0.00022861818819241295,8.378871055153452e-08,4.833663290036001e-05,0.0014169130030573295,8.55532346421142e-05,1.2153250091814893e-05,0.0013745609275109781,8.417252014360202e-09,5.340636017640882e-05,4.168714694134721e-07,0.00028072547903834275,1.33340195647937e-08,2.1498482544519342e-08,0.030958634840292893,0.01814785030535998,1.5594718095602462e-06,1.0188847396960908e-05,1.4820509367565316e-07
3.7631989921006897e-13,5.968217462748457e-06,0.00025608847785409415,1.0094041736253741e-07,4.241777037213755e-05,0.0015490506611623403,9.705191466405873e-05,1.4015078010510746e-05,0.0015033841779836133,1.0266622075027686e-08,6.098634536530944e-05,4.960671216176843e-07,0.0003134398262218793,1.6283926409467633e-08,2.608515211770662e-08,0.030893203840290685,0.018826961511217204,1.8448434063821629e-06,1.1769816794935086e-05,1.772061667005633e-07
4.860950136442648e-13,6.960257554781526e-06,0.00028649361847194913,1.2144830215044486e-07,3.71750945608125e-05,0.0016913019446102191,0.00010995775358676189,1.614103248523448e-05,0.0016421335387199944,1.2506091556978764e-08,6.955580017748895e-05,5.895508736121199e-07,0.00034950957969287803,1.986061159847932e-08,3.1609673533928e-08,0.030787656810694286,0.01950597789341923,2.1796680277840868e-06,1.3578409764613238e-05,2.11607755498701e-07
6.270770989559861e-13,8.106721263765776e-06,0.00032010033677251247,1.459367796927382e-07,3.2537882189552695e-05,0.0018442076679796254,0.0001244234552628383,1.856520849512749e-05,0.0017913460490199754,1.521431929216388e-08,7.923113183608704e-05,6.997530977124434e-07,0.00038922126526246464,2.4191435587932687e-08,3.82549706897812e-08,0.030642407359746517,0.020183090509498427,2.57199577423097e-06,1.564453956632335e-05,2.5236058110812345e-07
8.078981340032678e-13,9.429843335270657e-06,0.0003571940479766022,1.7513995286260989e-07,2.844196876051714e-05,0.002008314433305426,0.0001406157247050714,2.1325592120999e-05,0.0019515650915818486,1.8485042632028953e-08,9.01406744130704e-05,8.294900855896524e-07,0.00043287910044737687,2.942837592498658e-08,4.62377957884545e-08,0.030458022866209265,0.020856434019986048,3.0310938791009917e-06,1.800161376971133e-05,3.0057218557162313e-07
1.039509016711619e-12,1.0954765088846612e-05,0.000398079551994815,2.099196335328561e-07,2.4829244708535637e-05,0.0021841721948148945,0.00015871623565889953,2.446443200079289e-05,0.00212333800741488,2.242980568755321e-08,0.00010242568178490694,9.820204399791485e-07,0.0004808053279110885,3.575252159678041e-08,5.581461328302865e-08,0.030235220837757756,0.021524094642920537,3.567614790839891e-06,2.0686879614759108e-05,3.5753086563853967e-07
1.3357833061829203e-12,1.2709868725155502e-05,0.000443081688341536,2.5128609478724474e-07,2.164717772908437e-05,0.002372331585941739,0.00017892262817242915,2.802863646794555e-05,0.0023072134694724347,2.7181148915665226e-08,0.00011624137540985706,1.161108879453986e-06,0.0005333404626497305,4.3379335006771464e-08,6.728843561942936e-08,0.029974864318083706,0.022184118700846762,4.19378488089051e-06,2.3741794980880772e-05,4.2473292154912e-07
1.714272919541176e-12,1.4727143405733028e-05,0.0004925459408811208,3.0042192821386813e-07,1.8848361498167717e-05,0.0025733410097645536,0.00020144953259818184,3.2070196864301814e-05,0.0025037386150054014,3.289633191870896e-08,0.0001317580466449815,1.371098297938657e-06,0.000590843441259678,5.2564802535735876e-08,8.101675157221443e-08,0.029677956385210896,0.022834521712098214,4.923615910816398e-06,2.7212425745860044e-05,5.039136241014342e-07
2.1971526439391965e-12,1.7042585193969126e-05,0.000546838983099347,3.587094245058249e-07,1.6390090750853772e-05,0.0027877434964193063,0.00022652961581301877,3.664663733761796e-05,0.002713455938949044,3.976167140210588e-08,0.00014916221284155665,1.6169909958946343e-06,0.0006536916612753573,6.361261184527512e-08,9.742070648498996e-08,0.029345633791637113,0.023473297971540512,5.773141554367772e-06,3.114987018165141e-05,5.970823434224714e-07
2.8123989099421477e-12,1.9696632954003117e-05,0.0006063491542335216,4.2776194426558546e-07,1.4233962466888314e-05,0.003016073333614128,0.00025441464476088494,4.182149122220202e-05,0.0029368999531497655,4.799758753382641e-08,0.00016865782592691045,1.9045400790733509e-06,0.0007222808983121224,7.688251340381692e-08,1.1699571429617603e-07,0.02897915980445498,0.024098430559712183,6.760681436465538e-06,3.561071087290169e-05,7.065623257629275e-07
3.595258769705406e-12,2.2734642290604515e-05,0.0006714868563069545,5.094597990361999e-07,1.2345502724343126e-05,0.0032588524791123817,0.00028537656171094355,4.76648038582686e-05,0.0031745936188970823,5.78644645833125e-08,0.0001904675315983893,2.2403521031132358e-06,0.0007970250886035875,9.280004536621216e-08,1.403237040150818e-07,0.028579916310488167,0.02470790171351436,7.907135319902203e-06,4.065749445466763e-05,8.35035650181412e-07
4.590077836234022e-12,2.620739957448792e-05,0.0007426848619091218,6.059912203865078e-07,1.0693818623799235e-05,0.003516586766927095,0.00031970856488586425,5.4253661429654954e-05,0.003427044563031618,6.9669445808326e-08,0.0002148339766213442,2.6320021276629305e-06,0.0008783559644991803,1.1186782513696665e-07,1.680872284810852e-07,0.028149395257636503,0.02529970348635717,9.236310240408022e-06,4.63592392465459e-05,9.855939451102645e-07
5.852571553387908e-12,3.017167803048394e-05,0.0008203985224534093,7.198990575607784e-07,9.251274554170116e-06,0.003789761921963305,0.0003577261873570563,6.167274508949325e-05,0.003694741090831626,8.377429823219509e-08,0.00024202116103867922,3.088162431640763e-06,0.0009667225305995601,1.3467863792333975e-07,2.0108569096003081e-07,0.02768918950898904,0.025871848621046526,1.0775283559773128e-05,5.2791970609838335e-05,1.16179549538658e-06
7.452643160535508e-12,3.469083776697618e-05,0.00090510586664062,8.541339119409507e-07,7.993191964939246e-06,0.004078839400926988,0.0003997683663315769,7.001490929834942e-05,0.0039781480119116756,1.006045003415091e-07,0.00027231583136602797,3.6187462310671886e-06,0.0010625903684676461,1.6193058257639903e-07,2.4025397557556626e-07,0.02720098319078838,0.0264223815547617,1.255480507280052e-05,6.0039283571181076e-05,1.3677294232194706e-06
9.47787478425862e-12,3.983547149037194e-05,0.0009973075789698194,1.0121144895033211e-06,6.897571726269431e-06,0.00438425208046032,0.0004461984941766792,7.938178291875101e-05,0.004277702298470511,1.20659724969132e-07,0.00030602891006654,4.2350678318733395e-06,0.0011664407582740765,1.9444456827193454e-07,2.866838009048169e-07,0.026686541618970053,0.02694938947229751,1.460974146454196e-05,6.819293193934088e-05,1.608087681519046e-06
1.2037846059111727e-11,4.5684097474358824e-05,0.0010975268483784757,1.197796030680394e-06,5.94483809611553e-06,0.004706399816629131,0.0004974054417503914,8.988439119384913e-05,0.004593808598368085,1.4452591084464016e-07,0.00034349695577567794,4.950020741292473e-06,0.0012787696063291897,2.3318449235011296e-07,3.416481524464142e-07,0.026147700891729995,0.02745101332138219,1.6979566566742365e-05,7.73534427909882e-05,1.8882456547364918e-06
1.526946853422045e-11,5.232390113655235e-05,0.0012063090774709062,1.4157477606096044e-06,5.117603270140033e-06,0.0050456449030420935,0.0005538045438389636,0.00010164379628661025,0.004926834628659086,1.728891396291848e-07,0.00038508364788342203,5.778275351818075e-06,0.0014000861682294022,2.792804701671911e-07,4.0662918924339037e-07,0.025586357237375932,0.02792545870237898,1.970890100354368e-05,8.763075481596728e-05,2.214352220486109e-06
1.9343565031407865e-11,5.985152631117041e-05,0.0013242214433163786,1.6712403916501747e-06,4.400451463943911e-06,0.005402307457984427,0.000615838535754372,0.00011479175357044173,0.0052771064783255625,2.0655156083764912e-07,0.00043118128818404064,6.736497900036032e-06,0.0015309115583132275,3.340555323680396e-07,4.833500628485876e-07,0.025004456207588,0.028371006544076177,2.2848104942791374e-05,9.914487859315478e-05,2.593430184284611e-06
2.447297246933733e-11,6.837391699192246e-05,0.0014518523014727391,1.97034480418956e-06,3.77974146603317e-06,0.005776660773957737,0.0006839784294274063,0.00012947138034406428,0.005644903851992246,2.464496350163845e-07,0.00048221231137786336,7.843592487497506e-06,0.0016717770372878904,3.9905625381362765e-07,5.738111331713247e-07,0.024403981806162163,0.02878602347758983,2.6453927776857973e-05,0.00011202657641512489,3.0334880592052596e-06
3.0922506096507964e-11,7.800920995096458e-05,0.0015898104257241982,2.3200431309706127e-06,3.2434266022639637e-06,0.0061689266658900115,0.0007587243166556909,0.0001458378330951058,0.0060304552893347355,2.9367499601161354e-07,0.000538630795262592,9.12096803059953e-06,0.0018232220712569261,4.760878317335521e-07,6.803311156329931e-07,0.02378694564235268,0.029168971821663482,3.059021864153986e-05,0.00012641805879486738,3.5436442214641436e-06
3.902119451990571e-11,8.888767821430888e-05,0.001738724077016747,2.728353574180971e-06,2.7808910665941944e-06,0.006579270856969192,0.000840606086542712,0.00016405898886130073,0.006433933397657808,3.494982662427532e-07,0.000600923960491391,1.0592832079394755e-05,0.0019857921569551135,5.672541887456541e-07,8.055937475469815e-07,0.023155376196101092,0.02951841909485031,3.532870173867832e-05,0.0001424736942726515,4.134264531187098e-06
4.9177280657290696e-11,0.00010115272488861732,0.001899239896233345,3.2044703929767037e-06,2.3828015972675756e-06,0.0070077984435138446,0.0009301840436057878,0.00018431612563913008,0.0068554501376837254,4.1539619468356674e-07,0.0006696136488103953,1.2286513509363868e-05,0.0021600364097794844,6.750037393987924e-07,9.527006187498298e-07,0.022511308279779096,0.029833046973196702,4.074982045275575e-05,0.0001603607285983706,4.817114563994185e-06
6.189658646272063e-11,0.00011496192628642202,0.0020720216167738606,3.7589206114612552e-06,2.0409735106481435e-06,0.007454549482479844,0.001028049412550777,0.0002068045961719541,0.00729505220490502,4.930825258313559e-07,0.0007452577677295105,1.423281614327284e-05,0.002346504913192151,8.021815270294824e-07,1.1252308722270313e-06,0.02185677277763098,0.03011165961609077,4.694365423854186e-05,0.00018026000879772718,5.6055276526147866e-06
7.780496212613719e-11,0.00013048812268451587,0.0022577485943883363,4.403739112762832e-06,1.7482501455180106e-06,0.007919494747064349,0.0011348247153214505,0.00023173448881858605,0.007752716550875088,5.845430493660646e-07,0.0008284516886381217,1.6466405399895167e-05,0.002545745830255934,9.52088511121691e-07,1.3273085447281894e-06,0.021193786739940924,0.03035319128785908,5.4010912200281775e-05,0.0002023667070434384,6.514589987420659e-06
9.76756871170473e-11,0.0001479205543722747,0.002457114153351914,5.152663902955117e-06,1.498394817582803e-06,0.008402531697364757,0.001251164005745299,0.0002593312685653623,0.008228346090491664,6.920753244962044e-07,0.000919829584463802,1.90262300900251e-05,0.002758302280439205,1.128548864122942e-06,1.563678385023061e-06,0.02052434390413451,0.030556713208446228,6.206400717707201e-05,0.00022689103865020669,7.5613440693251095e-06
1.2246286524033102e-10,0.00016746603990240377,0.00267082374985733,6.021353448182793e-06,1.2859944361677038e-06,0.008903480714135744,0.0013777529469274985,0.00028983639060734293,0.00872176564262822,8.183336201510699e-07,0.0010200656920997372,2.195598148504887e-05,0.0029847089873796607,1.3359862208455805e-06,1.8397910583145267e-06,0.019850405709628708,0.030721439573035157,7.122821398781499e-05,0.00025405896790020474,8.765011846609372e-06
1.5334206382681132e-10,0.00018935019264626647,0.00289959295542503,7.027628108336043e-06,1.1063739917243319e-06,0.009422081644321227,0.0015153087165033366,0.0003235078782955834,0.00923271815234677,9.663796621650565e-07,0.0011298754840088497,2.530459176640802e-05,0.003225488706011776,1.579509913155399e-06,2.161898719121809e-06,0.019173892867348115,0.030846732687694948,8.164291526617256e-05,0.0002841128947907343,1.0147238897440975e-05
