0.00030632218043516457,2.0856584228949318e-07,3.6778788967279035e-08,2.0376898139489623e-11,0.00041540395637789334
0.0003418797122330641,2.486451171508452e-07,4.4396400978850025e-08,2.5863355094306987e-11,0.00046162992052609466
0.0003810749949463079,2.960391417521917e-07,5.352188109644927e-08,3.278432127968963e-11,0.0005123301023520015
0.00042421913524754,3.5200658552076474e-07,6.443892303263463e-08,4.1503250904368934e-11,0.0005678562577642606
0.00047164278586589464,4.1800828724072925e-07,7.748158890142108e-08,5.247260889443145e-11,0.0006285786023196609
0.0005236966053172467,4.95737129230695e-07,9.304266557900566e-08,6.625487842326844e-11,0.0006948857775511986
0.0005807516406880653,5.871518800928198e-07,1.1158329813672872e-07,8.354832890735528e-11,0.0007671846875860268
0.0006431996226562958,6.945154605322474e-07,1.3364407610033575e-07,1.052185754745903e-10,0.0008459001936268198
0.0007114531616436482,8.204381274895455e-07,1.5985776919389927e-07,1.3233717305041934e-10,0.0009314746539303745
0.0007859458337957105,9.67926114508657e-07,1.9096393208663605e-07,1.662287414827711e-10,0.001024367297121453
0.0008671321453913663,1.1404363106910706e-06,2.2782562257543066e-07,2.0852841997291428e-10,0.0011250534170407828
0.0009554873643024795,1.3419376065158114e-06,2.714485046947397e-07,2.612518081583348e-10,0.0012340233778553517
0.0010515072072702393,1.5769795819224498e-06,3.230026375263715e-07,3.2687997757903676e-10,0.00135178141886806
0.0011557073720463657,1.8507692599720577e-06,3.8384728204568094e-07,4.0846264263720537e-10,0.0014788442493614406
0.0012686229038752872,2.169256697653088e-06,4.5555909222947173e-07,5.097431780597501e-10,0.0016157394249047407
0.0013908073863763992,2.5392302334287813e-06,5.399640928817991e-07,6.353098759160699e-10,0.0017630034978512524
0.0015228319476304115,2.968422258280327e-06,6.391738851942892e-07,7.907786674264423e-10,0.0019211799362567339
0.0016652840731871032,3.465626422534424e-06,7.556265619018889e-07,9.830135138038873e-10,0.002090816807162343
0.001818766218796811,4.040827233815785e-06,8.921328569357216e-07,1.2203918199159864e-09,0.002272464222104488
0.001983894216927254,4.7053430410650575e-06,1.0519280995801926e-06,1.5131235717489944e-09,0.0024666715448359382
0.0021612954725601045,5.471983434620959e-06,1.2387305901262675e-06,1.8736344744337304e-09,0.0026739843635596163
0.002351606945365628,6.3552221216791585e-06,1.4568070626332365e-06,2.3170252071347293e-09,0.0028949412324782353
0.002555472917123363,7.371386358678707e-06,1.7110459503582594e-06,2.8616210543327524e-09,0.0031300701901353723
0.002773542545184005,8.538864035887724e-06,2.0070392203042013e-06,3.5296286651112704e-09,0.003379885064848935
0.003006467204841336,9.878329513093519e-06,2.351173594710963e-06,4.3479195839516715e-09,0.003644881580494729
0.003254897625689897,1.1412989297179831e-05,2.7507320286272143e-06,5.34896354558291e-09,0.003925533278962243
0.0035194808293661476,1.3168848630708828e-05,3.2140063633078863e-06,6.571938396921957e-09,0.004222287278746909
