1,1190,0,0.010887
1,1200,0.98346,0.022985
1,1200,1,0.017356
1,1200,0.99104,0.067599
1,1200,0.97761,0.045514
1,1200,0.95455,0.018259
1,1200,0.93943,0
1,1200,0.91406,0.074902
1,1200,0.8735,0.033702
1,1200,0.85989,0.062181
1,1200,0.85679,0.0026467
1,1200,0.86068,0.041926
1,1200,0.84596,0.010785
1,1200,0.77539,1
1,1200,0.82508,0.015287
1,1200,0.8289,0.013467
1,1200,0.82063,0.0516
1,1200,0.82684,0.013937
1,1200,0.82934,0.0068696
1,1200,0.83558,0.010494
1,1200,0.82387,0.032668
1,1200,0.81534,0.021654
1,1200,0.81986,0.040655
1,1200,0.82523,0.047167
1,1200,0.82125,0.075847
1,1200,0.81174,0.054419
2,70,0,0.030361
2,1200,0.90555,0
2,1200,0.95475,0.016532
2,1200,0.94008,0.010281
2,1200,0.92757,0.019178
2,1200,0.92026,0.0174
2,1200,0.92139,0.0030344
2,1200,0.91071,0.026909
2,1200,0.90885,0.032282
2,1200,0.92387,0.028384
2,1200,0.92604,0.040246
2,1200,0.94216,0.0050311
2,1200,0.94472,0.019422
2,1200,0.9493,0.035352
2,1200,0.94864,0.012912
2,1200,0.9464,0.019351
2,1200,0.80217,1
2,1200,0.95032,0.00023152
2,1200,0.93837,0.0056928
2,1200,0.94492,0.012664
2,1200,0.95052,0.0099083
2,1200,0.965,0.0047752
2,1200,0.96457,0.019993
2,1200,0.99183,0.013294
2,1200,1,0.013926
2,1200,0.99755,0.017235
3,70,0,0.064157
3,1200,0.96737,0.27397
3,1200,0.99607,0.075168
3,1200,0.99564,0.07465
3,1200,0.99784,0.024941
3,1200,0.99786,0.067835
3,1200,0.99776,0.096817
3,1200,0.99696,0.19406
3,1200,0.99709,0
3,1200,0.9951,0.19757
3,1200,1,0.23109
3,1200,0.98708,0.018092
3,1200,0.96901,0.32574
3,1200,0.95022,0.024753
3,1200,0.93923,0.035307
3,1200,0.92882,0.0015127
3,1200,0.933,0.47376
3,1200,0.93648,0.042424
3,1200,0.9409,0.15605
3,1200,0.94036,0.033808
3,1200,0.94123,0.056062
3,1200,0.93785,0.069528
3,1200,0.93615,0.035532
3,1200,0.93125,0.050115
3,1200,0.93056,0.089591
3,1200,0.92211,0.42754
3,1200,0.92037,0.097868
3,1200,0.49251,1
4,70,0,0.81343
4,1200,0.88807,0.12646
4,1200,0.93646,0.33326
4,1200,0.95111,0.95017
4,1200,0.95097,0.14357
4,1200,0.95756,0.29709
4,1200,0.97601,0.34451
4,1200,0.99073,0.47074
4,1200,1,1
4,1200,0.99619,0.082989
4,1200,0.98378,0.44166
4,1200,0.97076,0.086344
4,1200,0.95105,0.50821
4,1200,0.93996,0.41396
4,1200,0.93453,0.076651
4,1200,0.93213,0.056997
4,1200,0.92757,0.16211
4,1200,0.92491,0.26256
4,1200,0.92242,0.3748
4,1200,0.91644,0.13845
4,1200,0.91168,0.046234
4,1200,0.8998,0.50279
4,1200,0.88931,0.12935
4,1200,0.88042,0
4,1200,0.86598,0.80971
5,70,0,0.010559
5,1200,0.91635,0.044813
5,1200,0.91878,0.061064
5,1200,0.91883,0.017759
5,1200,0.907,0.15002
5,1200,0.89057,0.06162
5,1200,0.88233,0
5,1200,0.87817,0.093813
5,1200,0.88195,0.2458
5,1200,0.85369,1
5,1200,0.89647,0.25081
5,1200,0.90893,0.15696
5,1200,0.92013,0.44102
5,1200,0.92615,0.11774
5,1200,0.92794,0.37438
5,1200,0.93025,0.029417
5,1200,0.92946,0.10701
5,1200,0.93214,0.10491
5,1200,0.93793,0.066192
5,1200,0.95068,0.22342
5,1200,0.96352,0.066447
5,1200,0.97721,0.17444
5,1200,0.98897,0.0059743
5,1200,0.99713,0.012108
5,1200,0.99162,0.41191
5,1200,1,0.071941
6,1400,0,0.042058
6,1200,0.91462,0.010511
6,1200,0.95163,0.029022
6,1200,0.9351,0.018681
6,1200,0.93756,0.011427
6,1200,0.9494,0.043042
6,1200,0.96228,0.0046682
6,1200,0.96518,0.03328
6,1200,0.97363,0.031683
6,1200,0.9768,0.012395
6,1200,0.98328,0.012448
6,1200,0.98861,0.00062002
6,1200,0.98928,0
6,1200,0.66448,1
6,1200,0.98782,0.0007728
6,1200,0.9864,0.0061006
6,1200,0.9812,0.011155
6,1200,0.98168,0.020115
6,1200,0.98302,0.020946
6,1200,0.98539,0.013519
6,1200,0.98937,0.0059829
6,1200,0.99267,0.0071206
6,1200,0.99631,0.0088361
6,1200,1,0.020231
6,1200,0.99398,0.0014277
7,1200,0.89171,0.033735
7,1200,0,0.16318
7,1200,0.074344,0
7,1200,0.11002,0.0088213
7,1200,0.045737,0.016224
7,1200,0.087271,0.03637
7,1200,0.14625,0.083674
7,1200,0.2265,0.092992
7,1200,0.3615,0.061499
7,1200,0.42664,0.11809
7,1200,0.49369,0.064413
7,1200,0.51457,0.10428
7,1200,0.48776,0.00035104
7,1200,0.52331,0.040396
7,1200,0.49685,0.032695
7,1200,0.50786,0.013037
7,1200,0.56515,0.099252
7,1200,0.28785,1
7,1200,0.56814,0.090063
7,1200,0.59332,0.05189
7,1200,0.5686,0.0018301
7,1200,0.56946,0.21522
7,1200,0.61105,0.084594
7,1200,0.68147,0.12834
7,1200,0.78478,0.054182
7,1200,0.89719,0.040168
7,1200,1,0.085711
8,400,0,1
8,1200,1,0.077046
8,1200,0.96959,0.026859
8,1200,0.96224,0.086278
8,1200,0.95253,0.083735
8,1200,0.95422,0.014235
8,1200,0.93808,0.085295
8,1200,0.93042,0.014105
8,1200,0.91991,0.0098466
8,1200,0.92479,0.020675
8,1200,0.91994,0.00076951
8,1200,0.90793,0.009268
8,1200,0.90579,0.073029
8,1200,0.90203,0.010083
8,1200,0.89766,0.0065955
8,1200,0.90268,0.0073755
8,1200,0.89655,0
8,1200,0.91236,0.0061994
8,1200,0.91467,0.066941
8,1200,0.91849,0.007453
8,1200,0.92149,0.019913
8,1200,0.93125,0.0056962
8,1200,0.93239,0.05387
8,1200,0.94268,0.065553
8,1200,0.94088,0.064927
8,1210,0.38418,0.032141
9,1740,0,0.35298
9,1200,0.6936,0.053565
9,1200,0.97423,0.15541
9,1200,0.97611,0.079628
9,1200,0.97339,0.068408
9,1200,0.97767,0.0097994
9,1200,0.97615,0.064362
9,1200,0.97532,0.075732
9,1200,0.97691,0.026845
9,1200,0.97436,0.00092603
9,1200,0.96593,0.00030298
9,1200,0.97191,0.011234
9,1200,0.96541,0.050506
9,1200,0.97276,0.042675
9,1200,0.97452,0.1074
9,1200,0.98504,0.0036889
9,1200,0.97966,0
9,1200,0.98397,0.0067628
9,1200,1,0.0048634
9,1200,0.98605,0.025379
9,1200,0.99199,0.026222
9,1200,0.98033,0.0719
9,1200,0.96275,0.068102
9,1200,0.95167,0.13528
9,1200,0.76017,1
9,1200,0.95281,0.050922
9,1200,0.97697,0.17679
10,1860,0,0.0094987
10,1200,0.43264,0.065689
10,1200,0.97585,0.043487
10,1200,1,0.074035
10,1200,0.93072,0.046429
10,1200,0.95785,0.043419
10,1200,0.94532,0.065734
10,1200,0.8873,0.10343
10,1200,0.93244,0.09783
10,1200,0.98898,0.065559
10,1200,0.89115,0.075505
10,1200,0.91957,0.0086809
10,1200,0.93454,0.052212
10,1200,0.94648,0.065203
10,1200,0.92575,0.084988
10,1200,0.97838,0.072105
10,1200,0.90108,0.054692
10,1200,0.96746,0.0030659
10,1200,0.90267,0.1938
10,1200,0.87983,1
10,1200,0.95048,0.088192
10,1200,0.89415,0.015364
10,1200,0.94849,0.058897
10,1200,0.91761,0.13867
10,1200,0.93254,0.056301
10,1200,0.9388,0
