0.11167,0.027982,0.30725
0.21731,0.55682,0.55361
0.16816,0.16875,0.3889
0.60689,0.3119,0.24705
0.41404,0.093926,0.15729
0.17604,0.33319,0.057931
0.016601,0.17398,0.46371
0.67066,0.10154,0.062239
0.3109,0.45945,0.030918
0.55958,0.12574,0.17081
0.039713,0.22925,0.071838
0.38271,0.17687,0.033122
0.11078,0.12829,0.30875
8.7489,0.064554,26.999
0.15009,0.076291,0.30572
0.1342,0.013346,0.059919
0.46718,18.304,0.015611
0.1383,0.134,0.10724
0.076589,0.29915,0.38645
0.10824,0.42208,0.23541
0.30187,0.41164,0.14008
0.20569,0.12027,0.21248
0.37161,0.19543,0.12135
0.42848,0.096502,0.1406
0.67892,0.95939,1.3157
0.4918,0.95939,1.3157
0.61873,0.95939,1.3157
0.61873,0.95939,1.3157
0.61873,0.95939,1.3157
0.61873,0.95939,1.3157
0.61873,0.95939,1.3157
0.5917,3.8101,0.22225
0.0034831,0.16173,8.8114
0.32377,0.26844,0.1759
0.20266,0.17416,0.17601
0.37503,0.046793,0.32813
0.34059,0.25153,0.34495
0.062273,0.44848,0.099066
0.52482,0.28571,0.016878
0.62893,0.26882,0.045675
0.5534,0.22284,0.13871
0.78322,0.06773,0.038977
0.10096,0.31157,0.45463
0.37977,0.12969,0.23083
0.68839,0.1983,0.17052
0.25363,0.19119,0.36209
0.3784,0.12634,0.39208
19.378,0.19404,0.045712
0.0079686,9.1568e-05,0.37993
0.11378,0.29131,0.11439
0.24885,0.05935,0.1263
0.19545,0.2088,0.78835
0.095999,0.093383,0.25693
0.39082,0.23245,0.80722
0.26104,0.54176,0.37394
0.27329,0.53824,0.10444
0.33739,0.26973,0.60021
1.0574,0.36126,0.60021
1.0574,0.36126,0.60021
1.0574,0.36126,0.60021
1.0574,0.36126,0.60021
1.0574,0.36126,0.60021
0.10495,0.017482,0.055599
0.39574,0.1103,0.019309
0.12021,0.23408,0.11837
0.11949,0.17726,0.03965
0.050597,0.045416,0.18642
0.11005,0.31154,0.14468
0.15022,0.016852,0.026069
0.285,0.41767,0.044289
0.01603,0.068137,6.8804
0.28985,0.21859,0.16402
0.33631,0.19582,0.11245
0.041104,0.2774,0.18342
0.46749,0.25727,0.39743
0.050336,0.36898,0.23843
0.064964,0.10379,0.26441
0.018126,0.098016,0.15391
0.67265,0.26045,0.04039
0.074828,0.055409,0.025424
0.23231,0.51332,0.063479
0.062887,0.035623,0.12529
0.09373,0.063352,0.25202
0.11239,0.19153,0.21112
0.065277,0.19414,30.649
0.085488,0.10775,0.099205
0.1402,0.3075,0.57885
0.60858,0.194,0.58281
0.15167,0.042067,1.6022
1.402,0.18088,1.6022
0.2258,0.18088,1.6022
0.2258,0.18088,1.6022
0.2258,0.18088,1.6022
0.52642,0.45036,0.51721
0.082448,0.51671,19.569
0.2161,0.22758,0.17397
0.61479,0.21167,0.2975
0.093509,0.067704,0.11774
0.19272,0.294,0.14389
0.22337,0.30646,0.13811
0.30495,0.42339,0.49226
0.64699,0.24017,0.28703
0.054355,5.8055,0.12955
0.28615,0.090627,0.26047
0.056523,0.66499,0.1033
0.32916,0.082448,0.34901
0.26825,0.30429,0.35453
0.050259,0.14556,0.024744
0.037556,0.57574,0.19133
0.10549,0.39441,13.507
0.17041,0.754,0.36495
0.24294,0.1866,0.49444
0.0902,0.086946,0.069193
0.030601,0.6362,0.53935
0.32566,0.13707,0.3805
0.084315,0.31954,0.02334
0.00072133,0.54213,0.13358
0.52401,9.2859,1.6109
0.22232,0.35691,1.6109
0.22232,0.30115,1.6109
0.22232,0.26947,1.6109
0.22232,0.14248,1.6109
0.22232,0.061251,1.6109
0.22232,0.79604,1.6109
0.040716,8.8965,0.052666
0.12805,0.035569,0.4133
0.16948,0.093859,0.058921
0.059072,0.095538,0.35363
0.39628,0.43168,0.36133
0.1709,0.037416,43.647
0.013797,0.26691,0.1097
0.25297,0.15935,0.39633
0.64046,0.054377,0.14385
2.5632,0.51064,0.17931
0.65321,0.20988,0.272
0.41396,0.101,0.14416
1.1382,0.1497,0.33566
0.31397,0.1638,0.043247
0.96825,9.3362,0.11568
0.088793,0.36173,0.0032089
0.2866,0.49404,0.43243
0.28126,0.27963,0.67551
0.18255,0.27491,0.21397
0.58339,0.15782,0.093733
0.1832,0.0003944,18.829
0.45853,0.006412,0.44642
0.029029,0.089003,0.18516
0.044666,0.18664,0.063126
1.0639,0.080344,0.47812
0.19721,0.29596,2.7219
0.43545,0.022644,2.7219
0.43545,0.84414,2.7219
0.43545,0.84414,2.7219
0.43545,0.84414,2.7219
0.43545,0.84414,2.7219
0.63878,0.48205,0.5177
0.16827,0.36256,0.055535
0.44436,0.11668,0.1574
0.29013,0.11625,0.16102
0.18193,0.18509,0.13327
0.65345,0.060931,0.038328
0.081133,0.45361,0.0070601
0.50786,0.0066415,0.15185
0.48404,0.23395,0.17074
0.19637,0.28551,0.013792
0.19716,0.26757,0.85799
0.020758,0.087499,0.035302
0.011511,50.62,0.2204
14.926,0.062025,0.83457
0.023037,0.3117,0.0021837
0.1025,0.021266,0.59057
0.17788,0.16,0.12446
0.31151,0.043634,0.049249
0.3239,0.08065,0.14247
0.21314,0.001387,0.28856
0.10074,0.032856,0.74547
0.11771,0.32876,0.11142
0.14329,0.029574,0.28393
0.31324,0.48079,0.56466
0.032804,0.50342,0.16091
0.82645,0.091166,0.25675
0.82645,0.18642,0.25675
0.82645,7.5555,0.25675
0.82645,2.256,0.25675
0.82645,2.256,0.25675
0.82645,2.256,0.25675
0.10184,0.21606,0.24385
0.46828,0.047688,0.14343
0.0063463,0.49045,0.10183
0.031318,0.059865,0.32621
0.052274,3.9879,0.60778
0.1093,0.18319,0.052939
0.24321,0.58394,0.36874
0.26959,0.067167,8.2554
0.18044,0.2213,0.11137
0.34063,0.15965,0.056929
0.18869,0.72231,0.48141
0.30154,0.025561,0.13781
0.00734,0.17457,0.60251
0.1207,0.028114,0.33245
0.098899,0.036114,0.56739
0.043253,0.41281,0.47541
0.28731,0.20264,0.53588
2.8371,0.2977,0.0060361
0.2613,0.18916,0.031324
0.15324,0.048049,0.023537
0.011527,0.16664,0.29225
0.61558,0.16906,0.2704
0.24582,0.18297,0.03181
0.36964,0.16087,0.050217
0.15973,0.22764,0.38176
0.12005,0.35995,0.57955
0.24898,0.36236,0.57955
0.29163,0.36236,0.57955
0.29163,0.36236,0.57955
0.29163,0.36236,0.57955
0.29163,0.36236,0.57955
5.3289,0.36266,0.031745
0.41178,0.77387,0.57264
0.14441,0.32917,0.099061
0.46096,0.27996,0.0095175
0.44742,0.066541,0.27926
0.077151,0.20374,0.32769
0.45573,0.14896,0.11061
0.076456,0.38587,1.6665
0.053769,10.845,0.36455
0.11146,0.69348,0.38746
0.0054103,0.11206,0.080747
0.050686,0.59402,0.15793
0.39038,0.034399,0.34296
0.055027,0.33678,0.60662
0.036449,0.0098966,0.036449
0.040604,0.23586,0.1209
0.0013107,0.15954,0.32297
0.034339,0.38967,0.17975
0.35795,0.38802,0.32678
0.041017,0.18576,0.44458
0.1074,0.31362,0.11309
0.031658,0.54338,0.070262
0.28831,0.21023,0.024569
0.35055,0.020164,0.78055
0.34722,0.083041,9.4893
0.17254,0.0042108,0.4773
0.37996,5.2978,0.67014
0.37996,0.042054,0.67014
0.37996,0.39858,0.67014
0.37996,0.80855,0.67014
0.37996,0.80855,0.67014
1.6627,0.033533,0.16928
0.25717,0.011368,0.52215
0.73527,0.63402,6.3941
0.37952,0.022159,0.34437
0.32684,0.23706,0.44182
0.051727,0.10831,0.087455
0.30785,0.044066,0.32943
0.36123,0.44703,0.13061
0.13174,0.81022,0.47025
0.010074,0.12221,0.10557
0.0071489,0.029617,0.070095
0.05846,0.48927,0.11354
0.24281,0.16755,0.041183
0.20605,0.23435,0.23368
0.50989,0.19814,0.22022
0.023043,0.17344,0.24811
0.0057267,0.014269,0.28228
0.037472,0.15326,0.85489
0.028556,0.11024,0.24688
0.12486,0.19898,0.63851
0.12882,0.43748,0.14217
0.34324,0.1984,0.32143
0.32541,0.45915,0.3866
0.64077,0.065843,0.23852
4.6999,0.13946,0.61838
0.24476,0.15604,0.54606
0.83559,0.10801,0.54606
0.46987,0.056789,0.54606
0.46987,0.2093,0.54606
0.46987,0.2093,0.54606
0.46987,0.2093,0.54606
0.052568,0.17833,0.043973
0.29377,0.070831,0.43854
0.19847,0.48987,0.32097
0.32959,0.60294,0.00025731
0.21109,0.27055,0.3317
0.19817,0.0028928,0.031576
0.29396,0.13842,0.29888
0.45576,0.0085956,0.52685
0.43173,0.33269,0.25595
0.29321,0.0077335,0.65345
0.3359,0.3686,0.33955
0.049058,0.25478,0.24995
0.23591,0.40198,0.25762
0.29168,0.23241,0.21997
0.37661,0.34255,0.1085
0.32131,0.14801,0.15228
0.24656,0.27887,0.37287
0.024956,0.049503,0.095149
0.8437,1.117,0.22694
4.3043,0.46636,0.089266
0.39036,0.048664,0.053744
0.077745,0.017141,0.19432
0.26461,0.0079306,0.32507
0.60704,0.33764,0.088326
0.25347,0.12755,0.13668
0.011795,0.041357,0.052476
0.43821,0.14791,0.22557
0.43821,0.27697,0.22557
0.43821,0.091863,0.22557
0.43821,0.14874,0.22557
0.43821,0.043596,0.22557
