8.7456,2.9549,11.955
76.491,2.4997,14.474
77.63,4.0727,15.587
77.013,5.6484,14.626
76.088,4.1738,13.901
74.499,4.2513,13.263
73.458,3.9157,12.544
71.71,3.8886,12.026
68.916,3.6341,11.599
67.979,3.5561,11.273
67.765,3.558,10.843
68.033,3.2026,10.678
67.019,3.0598,10.176
62.158,3.0942,35.922
65.581,4.5369,10.15
65.844,15.898,10.228
65.274,18.428,10.474
65.702,2.6753,10.817
65.874,2.5335,10.737
66.304,2.642,10.246
65.497,5.1412,10.294
64.91,2.6039,10.117
65.222,2.6977,9.3228
65.592,2.7993,7.7938
65.317,4.6444,12.46
64.662,4.6444,12.46
66.28,4.6444,12.46
66.28,4.6444,12.46
66.28,4.6444,12.46
66.28,4.6444,12.46
66.28,4.6444,12.46
2.1227,24.466,26.079
50.235,2.6611,43.6
52.849,5.3136,12.097
52.069,4.1019,12.704
51.405,4.6756,13.532
51.017,4.804,13.932
51.077,1.8766,15.158
50.509,3.4661,15.471
50.411,1.9219,15.296
51.208,2.4991,14.652
51.324,2.6098,14.371
52.18,3.412,13.717
52.316,4.1175,13.013
52.56,3.4462,12.481
52.524,2.685,11.968
52.406,2.9463,11.34
44.742,4.6887,10.886
52.614,3.7635,10.669
51.978,2.0203,10.068
52.327,1.807,9.6814
52.624,2.2613,9.8645
53.394,4.0436,10.018
53.371,5.3645,10.236
54.819,2.1941,10.705
55.253,3.4629,9.4553
55.123,3.4421,14.04
50.095,4.1558,14.04
50.095,4.1558,14.04
50.095,4.1558,14.04
50.095,4.1558,14.04
50.095,4.1558,14.04
1.9907,2.607,6.1783
64.313,3.9872,9.5589
66.162,2.5997,10.721
66.134,2.3602,8.9413
66.276,3.9745,9.0618
66.278,2.9735,9.1946
66.271,3.0455,10.374
66.219,2.4638,11.349
66.228,3.3781,49.209
66.099,2.9543,13.056
66.415,2.3618,13.395
65.583,2.7235,12.661
64.419,3.0425,12.228
63.208,2.2054,12.147
62.5,2.5989,11.419
61.829,3.1535,10.824
62.099,3.1553,10.487
62.323,2.508,9.6765
62.608,2.2473,9.2765
62.573,2.7368,9.0606
62.629,2.3677,8.5171
62.412,2.3462,9.5867
62.302,2.6166,35.972
61.986,2.2735,10.458
61.941,2.5008,11.616
61.397,2.3032,11.688
61.286,2.8881,12.948
33.72,2.7546,12.948
60.614,2.7546,12.948
60.614,2.7546,12.948
60.614,2.7546,12.948
2.1355,5.8563,4.4425
64.781,2.9045,21.653
68.194,5.6462,8.1958
69.227,6.1658,7.7117
69.218,3.368,8.6156
69.682,5.0003,10.065
70.984,3.4237,11.027
72.023,5.3369,11.325
72.676,4.8269,11.431
72.408,18.203,10.956
71.532,3.6382,10.041
70.614,3.6626,9.278
69.223,4.0489,8.2697
68.441,3.7914,8.1171
68.058,6.2349,7.3344
67.888,5.4417,33.149
67.567,5.1926,44.489
67.379,2.9352,6.5238
67.204,2.5564,6.1814
66.782,2.8372,6.5782
66.446,5.0734,6.9715
65.608,3.5157,8.0699
64.868,3.1412,8.9164
64.241,3.1146,9.8284
63.222,29.323,11.632
65.616,3.1294,11.632
65.616,3.6639,11.632
65.616,1.9357,11.632
65.616,2.311,11.632
65.616,3.254,11.632
65.616,5.3177,11.632
2.0089,27.956,3.9944
75.678,4.1934,12.311
75.874,3.8796,9.5964
75.878,5.8441,8.866
74.927,4.7573,15.506
73.606,5.0758,43.701
72.944,5.1058,8.1328
72.609,4.2411,8.1678
72.913,4.5693,8.4444
70.641,5.5046,8.7471
74.08,3.381,9.2773
75.082,4.7234,9.7203
75.983,7.9703,10.013
76.466,11.453,9.7714
76.61,30.708,9.2854
76.796,5.7075,9.2395
76.732,4.8548,8.9694
76.948,3.5279,8.7391
77.413,4.7773,8.9118
78.438,5.9385,37.282
79.47,3.662,37.109
80.571,3.9939,9.6434
81.516,4.7367,10.18
82.173,2.5972,10.662
81.73,2.9575,11.033
82.403,2.6196,13.092
73.827,2.8632,13.092
73.827,6.5777,13.092
73.827,6.5777,13.092
73.827,6.5777,13.092
73.827,6.5777,13.092
3.1872,4.5643,3.7596
85.323,6.1156,9.8574
88.648,4.5726,11.133
87.162,4.1684,7.7407
87.384,4.1119,6.8356
88.447,3.572,6.3586
89.604,4.4751,6.1106
89.864,3.2751,7.6954
90.623,5.0783,7.9385
90.908,6.5246,8.7447
91.49,3.3731,9.9707
91.968,15.006,10.925
92.029,50.62,10.903
62.86,4.2164,11.028
91.897,3.8114,9.7782
91.77,3.5198,9.5059
91.303,3.9794,7.9958
91.346,4.2158,6.5564
91.466,2.861,5.9204
91.679,2.4293,4.8887
92.036,3.9419,9.0939
92.333,2.8414,5.0752
92.66,3.5172,5.8041
92.991,3.2898,7.3388
92.451,3.0619,4.901
86.057,4.0021,7.8344
86.057,47.775,7.8344
86.057,47.686,7.8344
86.057,9.1645,7.8344
86.057,9.1645,7.8344
86.057,9.1645,7.8344
96.97,4.0476,7.7972
85.117,3.8402,12.044
86.105,6.8293,12.481
86.579,4.2503,8.8561
85.725,9.0714,8.0421
86.277,6.4294,7.089
87.061,5.0304,9.1268
88.127,6.9924,22.035
89.922,6.8302,4.6502
90.788,8.2176,7.0163
91.679,8.8631,6.6057
91.957,4.8364,11.845
91.6,7.2849,6.5768
92.073,6.4193,7.515
91.721,6.3976,7.9429
91.868,6.2371,7.6786
92.629,5.4219,7.6149
88.943,5.4629,7.3948
92.669,7.5448,7.1638
93.004,8.7489,7.3041
92.675,7.3414,6.055
92.686,9.837,6.2415
93.239,10.058,12.45
94.175,9.4801,6.3058
95.549,7.2383,6.872
97.043,8.2229,8.5881
98.41,6.959,8.5881
91.281,6.959,8.5881
91.281,6.959,8.5881
91.281,6.959,8.5881
91.281,6.959,8.5881
8.6541,5.5964,11.368
91.017,5.3202,12.265
88.512,5.1533,9.0214
87.907,4.6266,7.0672
87.107,4.8454,5.754
87.246,5.0425,5.4574
85.917,5.0456,4.8493
85.286,6.1327,9.3661
84.421,27.833,6.456
84.822,6.1521,7.0997
84.423,5.2945,7.729
83.433,7.61,7.7801
83.257,8.7643,7.5884
82.948,7.8439,6.718
82.588,7.8424,5.8603
83.002,8.8998,6.3668
82.496,5.339,4.8629
83.799,9.0221,5.6766
83.989,11.292,5.3018
84.303,10.847,5.2392
84.55,7.0289,5.1363
85.354,7.5699,6.3532
85.448,6.3676,5.1107
86.296,7.583,6.171
86.147,4.6561,28.081
40.296,8.9341,6.6843
80.508,12.486,7.6678
80.508,6.4423,7.6678
80.508,5.9071,7.6678
80.508,7.7751,7.6678
80.508,7.7751,7.6678
13.346,9.5349,12.409
82.317,7.3476,16.068
110.22,8.8142,26.964
110.41,6.4877,14.453
110.14,7.8174,12.585
110.56,8.5001,11.045
110.41,5.8492,9.8774
110.33,8.4667,8.9147
110.49,7.0518,8.2701
110.23,8.3921,7.8979
109.4,7.9692,7.7878
109.99,8.8016,7.6993
109.34,5.3817,7.6359
